data_publicacao;uf;municipio;orgao;modalidade;itens_servidor;valor_estimado;no_grupo_1bit;numero_controle_pncp;link_pncp;link_portal_origem
2026-03-26;RN;Tangará;Municipio De Tangara;Pregão - Eletrônico;1;15509,80;nao;08159089000145-1-000024/2026;https://pncp.gov.br/app/editais/08159089000145/2026/24;https://www.portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Tangara-910/RPE-10-2026-2026-467882
2026-03-25;SP;Mogi Das Cruzes;Servico Municipal De Aguas E Esgotos;Pregão - Eletrônico;1;480546,10;sim;52561214000130-1-000040/2026;https://pncp.gov.br/app/editais/52561214000130/2026/40;
2026-03-25;MG;Joaíma;Municipio De Joaima;Pregão - Eletrônico;1;2716,16;nao;18495812000110-1-000011/2026;https://pncp.gov.br/app/editais/18495812000110/2026/11;https://bllcompras.com/Process/ProcessView?param1=[gkz]uzEEZnm37KSEU/wn3dYBYWXCnqesSlEMxa0T0v49ZSQ7fC4sblgpm3RXaL4FhWLshWRhlsHbABXwAWaweUUUmkNo1mu615_JL3es3fx4LfI=
2026-03-25;AL;Satuba;Municipio De Satuba;Pregão - Eletrônico;1;194152,24;nao;12200333000143-1-000013/2026;https://pncp.gov.br/app/editais/12200333000143/2026/13;https://bnccompras.com/Process/ProcessView?param1=[gkz]T4VS9BniNnwljGmkNysBNUkE6gVYEwS0P4eF/XjJOfEvKZcHDzqwO4aIIOkJZrxrnAg/vMKKybvemfOYEaMQnIKuy54TlicVLt78E1z5G2Y=
2026-03-25;BA;Jaguarari;Municipio De Jaguarari;Pregão - Eletrônico;1;84933,36;nao;13988316000185-1-000017/2026;https://pncp.gov.br/app/editais/13988316000185/2026/17;
2026-03-24;SP;Mogi Das Cruzes;Servico Municipal De Aguas E Esgotos;Pregão - Eletrônico;1;480546,10;nao;52561214000130-1-000326/2025;https://pncp.gov.br/app/editais/52561214000130/2025/326;
2026-03-24;AM;Coari;Municipio De Coari;Pregão - Eletrônico;1;;nao;04262432000121-1-000029/2026;https://pncp.gov.br/app/editais/04262432000121/2026/29;http://www.licitacoari.com.br
2026-03-24;MG;Senhora Do Porto;Municipio De Senhora Do Porto;Pregão - Eletrônico;2;12849,50;nao;18307504000114-1-000106/2025;https://pncp.gov.br/app/editais/18307504000114/2025/106;
2026-03-24;GO;Aloândia;Fundo Municipal De Saude - Fms;Pregão - Eletrônico;1;41548,00;nao;11232665000147-1-000098/2026;https://pncp.gov.br/app/editais/11232665000147/2026/98;
2026-03-24;RO;Mirante Da Serra;Municipio De Mirante Da Serra;Pregão - Eletrônico;1;435,82;nao;63787071000104-1-000037/2026;https://pncp.gov.br/app/editais/63787071000104/2026/37;https://licitanet.com.br/sessao/178313
2026-03-24;RS;Alto Alegre;Municipio De Alto Alegre;Dispensa;1;22080,00;nao;92406057000103-1-000017/2026;https://pncp.gov.br/app/editais/92406057000103/2026/17;
2026-03-24;SP;São José Dos Campos;Fundacao Cultural Cassiano Ricardo;Dispensa;1;;nao;45395704000149-1-000167/2026;https://pncp.gov.br/app/editais/45395704000149/2026/167;
2026-03-24;ES;Domingos Martins;Municipio De Domingos Martins;Pregão - Eletrônico;1;;nao;27150556000110-1-000078/2026;https://pncp.gov.br/app/editais/27150556000110/2026/78;https://www.portaldecompraspublicas.com.br/processos/ES/Prefeitura-Municipal-de-Domingos-Martins-3579/RPE-4-2026-2026-463332
2026-03-24;AC;Senador Guiomard;Municipio De Senador Guiomard;Pregão - Eletrônico;1;2720,00;nao;04077251000125-1-000008/2026;https://pncp.gov.br/app/editais/04077251000125/2026/8;https://licitanet.com.br/sessao/178265
2026-03-23;RJ;Niterói;Municipio De Niteroi;Dispensa;1;55601,80;nao;28521748000159-1-000059/2026;https://pncp.gov.br/app/editais/28521748000159/2026/59;
2026-03-23;MG;Onça De Pitangui;Municipio De Onca De Pitangui;Pregão - Eletrônico;1;11699,99;nao;18313858000171-1-000002/2026;https://pncp.gov.br/app/editais/18313858000171/2026/2;https://app2.licitardigital.com.br/pesquisa/95154
2026-03-23;MT;Nova Santa Helena;Municipio De Nova Santa Helena;Pregão - Eletrônico;2;9318,18;nao;04214704000118-1-000035/2025;https://pncp.gov.br/app/editais/04214704000118/2025/35;https://transparencia.agilicloud.com.br/prefnovasantahelenamt/licitacoes/licitacao?id=1650
2026-03-23;MT;Nova Santa Helena;Municipio De Nova Santa Helena;Pregão - Eletrônico;1;19500,00;nao;04214704000118-1-000049/2025;https://pncp.gov.br/app/editais/04214704000118/2025/49;https://transparencia.agilicloud.com.br/prefnovasantahelenamt/licitacoes/licitacao?id=1677
2026-03-21;AP;Santana;Municipio De Santana;Dispensa;1;21193,98;nao;23066640000108-1-000010/2026;https://pncp.gov.br/app/editais/23066640000108/2026/10;
2026-03-20;MG;Brasília De Minas;Instituto De Previdencia Dos Servidores Publicos Do Municipio De Brasi;Pregão - Eletrônico;1;10549,33;nao;06182852000123-1-000006/2026;https://pncp.gov.br/app/editais/06182852000123/2026/6;
2026-03-19;AM;Itacoatiara;Municipio De Itacoatiara;Pregão - Eletrônico;6;;sim;04241980000175-1-000020/2026;https://pncp.gov.br/app/editais/04241980000175/2026/20;https://licitanet.com.br/sessao/177578
2026-03-19;PI;Teresina;Estado Do Piaui;Pregão - Eletrônico;1;;sim;06553481000149-1-000036/2026;https://pncp.gov.br/app/editais/06553481000149/2026/36;https://licitacoes-e2.bb.com.br/aop-inter-estatico/visualizar-processo-publico/1089896
2026-03-18;PR;Palmas;Municipio De Palmas;Pregão - Eletrônico;2;57907,27;sim;76161181000108-1-000049/2026;https://pncp.gov.br/app/editais/76161181000108/2026/49;https://bnccompras.com/Process/ProcessView?param1=[gkz]NubUYvJRPRBlgYxINEs9_SxMdLS7bUztVda7hfC3Rers94oHpblhFWtG3_8l3XZQCEXiIc9usCh1uLEeNTlYdnE898mB2iUDIg7DWqWuz/E=
2026-03-18;MG;Soledade De Minas;Municipio De Soledade De Minas;Pregão - Eletrônico;1;4360,92;nao;18188235000114-1-000032/2026;https://pncp.gov.br/app/editais/18188235000114/2026/32;https://app2.licitardigital.com.br/pesquisa/94593
2026-03-18;PR;Palmas;Municipio De Palmas;Pregão - Eletrônico;2;57907,27;sim;76161181000108-1-000050/2026;https://pncp.gov.br/app/editais/76161181000108/2026/50;https://bnccompras.com/Process/ProcessView?param1=[gkz]9snxzNP32tXzsJ10yYLi_CjF7GXUrMWBliEU4Xz8_mkw27gfv3X2ILIpxXXsGGlAu7Ti4VTLvs7Xgc9dZcdAlxzTVwMebB7IYb3F/cLWU24=
2026-03-18;MT;Nova Ubiratã;Municipio De Nova Ubirata;Pregão - Eletrônico;1;46050,00;nao;01614521000100-1-000023/2026;https://pncp.gov.br/app/editais/01614521000100/2026/23;https://transparencia.agilicloud.com.br/novaubirata/licitacoes/licitacao?id=13584
2026-03-18;RJ;Rio De Janeiro;Fiotec - Fundacao Para O Desenvolvimento Cientifico E Tecnologico Em S;Dispensa;1;;nao;02385669000174-1-000302/2026;https://pncp.gov.br/app/editais/02385669000174/2026/302;https://bllcompras.com/Process/ProcessView?param1=[gkz]9_u6rG5QtqMpiuynuUVqInkvHlg8caXKineIKoNPp_HR469E6CGrHPf_xCRfGAFyr9xl/TjD0X6vI8Eogqg4YiXiduI1WE/YO0Ffh5J3REw=
2026-03-17;PA;Itaituba;Camara Municipal De Itaituba;Pregão - Eletrônico;1;5606,40;nao;10221281000166-1-000013/2026;https://pncp.gov.br/app/editais/10221281000166/2026/13;https://bnccompras.com/Process/ProcessView?param1=[gkz]s3uA1_TjNTKYhn7n7_gO1YsKQUYqT9etmjUG77EGwwAP5zmgvJdDGl6IAZYMFhQzRwkPbe0HZUjNdw8ZOOrKPWVBRmPnJq6R20Bueo/cDuI=
2026-03-17;BA;Una;Municipio De Una;Pregão - Eletrônico;1;8007,00;nao;13672605000170-1-000027/2026;https://pncp.gov.br/app/editais/13672605000170/2026/27;
2026-03-17;MG;Lagoa Grande;Municipio De Lagoa Grande;Pregão - Eletrônico;1;19511,40;nao;23097454000128-1-000015/2026;https://pncp.gov.br/app/editais/23097454000128/2026/15;https://app2.ammlicita.org.br/pesquisa/94392
2026-03-16;GO;Aloândia;Fundo Municipal De Saude - Fms;Pregão - Eletrônico;1;41548,00;nao;11232665000147-1-000089/2026;https://pncp.gov.br/app/editais/11232665000147/2026/89;
2026-03-16;MG;Brasília De Minas;Instituto De Previdencia Dos Servidores Publicos Do Municipio De Brasi;Pregão - Eletrônico;1;10549,33;nao;06182852000123-1-000005/2026;https://pncp.gov.br/app/editais/06182852000123/2026/5;https://portaldecompraspublicas.com.br/processos/MG/Instituto-de-Previdencia-dos-Servidores-Publicos-do-Municipio-de-Brasilia-de-Minas-3436/RPE-04-2026-2026-464709
2026-03-16;AL;Santana Do Mundaú;Municipio De Santana Do Mundau;Pregão - Eletrônico;1;35080,00;nao;12332979000184-1-000004/2026;https://pncp.gov.br/app/editais/12332979000184/2026/4;https://bnccompras.com/Process/ProcessView?param1=[gkz]0_hRUkG6d1YHvt15vzyh3Av0zsa2SozaYMTme4LyTeo3K2BsbUro_tfp2fG4_d_HIeTRTmqxR1O_VCr1JeLW0ID5iP3U/FHo22aEVkHm3uQ=
2026-03-16;PR;Pato Branco;Municipio De Pato Branco;Pregão - Eletrônico;2;467114,64;nao;76995448000154-1-000035/2026;https://pncp.gov.br/app/editais/76995448000154/2026/35;
2026-03-16;MA;Viana;Municipio De Viana;Pregão - Eletrônico;1;;sim;06439988000176-1-000017/2026;https://pncp.gov.br/app/editais/06439988000176/2026/17;https://licitanet.com.br/sessao/WkpxbG5aQ24=
2026-03-13;MG;Madre De Deus De Minas;Municipio De Madre De Deus De Minas;Pregão - Eletrônico;1;;nao;18029371000161-1-000021/2026;https://pncp.gov.br/app/editais/18029371000161/2026/21;
2026-03-13;RJ;Rio De Janeiro;Municipio De Rio De Janeiro;Dispensa;1;9456,46;nao;42498733000148-1-000392/2026;https://pncp.gov.br/app/editais/42498733000148/2026/392;
2026-03-12;BA;Salvador;Policia Militar Da Bahia;Dispensa;1;64000,00;nao;33457634000127-1-000167/2026;https://pncp.gov.br/app/editais/33457634000127/2026/167;
2026-03-12;PE;Gravatá;Gravata Camara Municipal De Vereadores;Pregão - Eletrônico;1;5622,37;nao;08140071000100-1-000001/2026;https://pncp.gov.br/app/editais/08140071000100/2026/1;https://bnccompras.com/Process/ProcessView?param1=[gkz]eVBRjKibMazoygxPFMdgKZX9iEh3P0kFzy5g50OuY7WBI1FCNF9Riaq51d4Emi963tKEamd0K3a853MdPWvORsHH0WZzb75s8z0pejEi_d4=
2026-03-12;RN;Currais Novos;Municipio De Currais Novos;Dispensa;1;86998,00;nao;08109126000100-1-000074/2026;https://pncp.gov.br/app/editais/08109126000100/2026/74;
2026-03-12;RJ;Niterói;Comando Da Marinha;Dispensa;1;55990,00;nao;00394502000144-1-001395/2026;https://pncp.gov.br/app/editais/00394502000144/2026/1395;
2026-03-12;MG;Monsenhor Paulo;Municipio De Monsenhor Paulo;Pregão - Eletrônico;1;3906,67;nao;22541874000199-1-000020/2026;https://pncp.gov.br/app/editais/22541874000199/2026/20;https://monsenhorpaulo.mg.gov.br/site/licitacao-2025/
2026-03-11;PR;Palmas;Municipio De Palmas;Pregão - Eletrônico;2;57907,27;sim;76161181000108-1-000041/2026;https://pncp.gov.br/app/editais/76161181000108/2026/41;https://bnccompras.com/Process/ProcessView?param1=[gkz]694znXHL3FDYUIlc9ocUyiPJThDl7HgwW7iZwzZaFsU2uOfi05Wy9QYfM1rwBbOalNnVd3XRylf8sE/ew/mCwMK3L3D8GuhRPgglEk52LxI=
2026-03-11;ES;Domingos Martins;Municipio De Domingos Martins;Pregão - Eletrônico;1;;sim;27150556000110-1-000068/2026;https://pncp.gov.br/app/editais/27150556000110/2026/68;https://portaldecompraspublicas.com.br/processos/ES/Prefeitura-Municipal-de-Domingos-Martins-3579/RPE-4-2026-2026-463332
2026-03-11;SP;Ubatuba;Instituto De Previdencia Municipal De Ubatuba - Ipmu;Pregão - Eletrônico;1;15900,48;nao;04921738000142-1-000059/2025;https://pncp.gov.br/app/editais/04921738000142/2025/59;https://bllcompras.com/Process/ProcessView?param1=[gkz]iUjuVI2aC8zb3oAnSDqZRbVnLUkQSmlYxLoj98y3OjUn_0hDuZWpMSo2Xu_AAfWzKnybNDAQZflki2W_NtYca7vFTiv6bMPNwEo25hdJCP8=
2026-03-10;PR;Cascavel;Municipio De Cascavel;Pregão - Eletrônico;3;111390,50;nao;76208867000107-1-000049/2026;https://pncp.gov.br/app/editais/76208867000107/2026/49;
2026-03-10;MT;Campo Novo Do Parecis;Municipio De Campo Novo Do Parecis;Pregão - Eletrônico;5;37505,32;nao;24772287000136-1-000207/2025;https://pncp.gov.br/app/editais/24772287000136/2025/207;https://bllcompras.com/Process/ProcessView?param1=[gkz]uprHW6tRfRYxH/IWXAVlVguC3IN8e6ZaJDE8cYk6zxvj3woDVVdpHCKD0H//I0VRflvnhjy9W0VBbcJajBCukwz/Dkk_zMiexivTGBaSNUQ=
2026-03-10;SP;Ubatuba;Instituto De Previdencia Municipal De Ubatuba - Ipmu;Pregão - Eletrônico;1;15900,48;nao;04921738000142-1-000058/2025;https://pncp.gov.br/app/editais/04921738000142/2025/58;https://bllcompras.com/Process/ProcessView?param1=[gkz]SmxNloI0gX7GitcdEN0j/NN_CalauXpuhCr_9g7uv2zk43XUgIp58PiDNLM9O4hWhaOnfQyDEBX76z_LZAjir4bMFdye8FnUAvFIGAR3qbA=
2026-03-10;MG;Antônio Carlos;Fundo Municipal De Saude;Pregão - Eletrônico;1;11537,46;nao;10546524000136-1-000008/2026;https://pncp.gov.br/app/editais/10546524000136/2026/8;
2026-03-10;GO;Formosa;Municipio De Formosa;Pregão - Eletrônico;1;3087,36;nao;01738780000134-1-000132/2025;https://pncp.gov.br/app/editais/01738780000134/2025/132;
2026-03-10;PE;Condado;Fundo Municipal De Saude;Pregão - Eletrônico;1;13690,00;nao;11366609000103-1-000003/2026;https://pncp.gov.br/app/editais/11366609000103/2026/3;https://bnccompras.com/Process/ProcessView?param1=[gkz]uQ7MmZtaSFEJtAKyAOg4mo/uxFsUbvOmEK9ksxk29qsXEu7Q/l5Z2kUF26xAgvBcATNxr/d9KDyrH494GDoZqC6jyHHahc59uDST6vBD4/0=
2026-03-10;BA;Feira De Santana;Fundacao Hospitalar De Feira De Santana;Dispensa;1;11400,00;nao;40637159000136-1-000024/2026;https://pncp.gov.br/app/editais/40637159000136/2026/24;
2026-03-09;RS;Presidente Lucena;Municipio De Presidente Lucena;Pregão - Eletrônico;1;21066,78;nao;94707494000192-1-000134/2026;https://pncp.gov.br/app/editais/94707494000192/2026/134;
2026-03-09;MG;Santana Da Vargem;Municipio De Santana Da Vargem;Pregão - Eletrônico;1;47212,50;nao;18245183000170-1-000018/2026;https://pncp.gov.br/app/editais/18245183000170/2026/18;https://portaldecompraspublicas.com.br/processos/MG/Prefeitura-Municipal-de-Santana-da-Vargem-3366/RPE-4-2026-2026-459382
2026-03-09;BA;Teixeira De Freitas;Municipio De Teixeira De Freitas;Pregão - Eletrônico;2;;sim;13650403000128-1-000098/2026;https://pncp.gov.br/app/editais/13650403000128/2026/98;https://bllcompras.com/Process/ProcessView?param1=[gkz]GBDBXLQNz80UvLE5k_maTGhfcswXUX4vKoltglZPWqZgn727Eo3ch_5bNBvVthk/nG_5Kwq1VEij/ypi9VnQv9zxhIPanf_3R6d_DKLUwrk=
2026-03-09;SP;Cássia Dos Coqueiros;Municipio De Cassia Dos Coqueiros;Pregão - Eletrônico;2;5949,95;nao;44229805000187-1-000003/2026;https://pncp.gov.br/app/editais/44229805000187/2026/3;https://bllcompras.com/Process/ProcessView?param1=[gkz]YxYWQZ1kwcnf/_BUrimzpbiCmVxmPbTAdeypJuMCx2Wh_8EZGM8sgsCvvsumaMTLTygurozIZTlkyi/DV/nk1oNtOQsLsDKAl2I1_Y4RScw=
2026-03-06;MT;Novo Horizonte Do Norte;Municipio De Novo Horizonte Do Norte;Pregão - Eletrônico;1;1546,82;nao;03238888000193-1-000003/2026;https://pncp.gov.br/app/editais/03238888000193/2026/3;https://portaldecompraspublicas.com.br/processos/MT/Prefeitura-Municipal-de-Novo-Horizonte-do-Norte-827/RPE-002-2026-2026-461986
2026-03-06;AL;Penedo;Municipio De Penedo;Pregão - Eletrônico;1;32025,88;nao;12243697000100-1-000021/2026;https://pncp.gov.br/app/editais/12243697000100/2026/21;https://bnccompras.com/Process/ProcessView?param1=[gkz]gMM3ft1dZ62xf5lrcuzPQBAETvNgLUp67_aNLA8dFW53uf9VuECzyjY6FhfnXleP0fW93r4X57e_9fJYiFj5SDZEC/HZbn9iVbukfUvjYTc=
2026-03-06;PR;Umuarama;Consorcio Intermunicipal Da Rede De Urgencias E Emergencias Do Noroest;Pregão - Eletrônico;1;38500,00;nao;15718459000100-1-000017/2026;https://pncp.gov.br/app/editais/15718459000100/2026/17;
2026-03-05;RJ;Mangaratiba;Municipio De Mangaratiba;Dispensa;1;27642,72;nao;29138310000159-1-000031/2026;https://pncp.gov.br/app/editais/29138310000159/2026/31;https://pmmangaratiba.geosiap.net.br/portal-transparencia/licitacoes/processo/627
2026-03-05;PB;Arara;Municipio De Arara;Dispensa;1;39966,63;nao;08778755000123-1-000020/2026;https://pncp.gov.br/app/editais/08778755000123/2026/20;
2026-03-05;MG;Passos;Camara Municipal De Passos;Pregão - Eletrônico;1;;nao;64480643000162-1-000001/2026;https://pncp.gov.br/app/editais/64480643000162/2026/1;https://app2.ammlicita.org.br/pesquisa/93140
2026-03-05;MG;Passos;Camara Municipal De Passos;Pregão - Eletrônico;1;;nao;64480643000162-1-000003/2026;https://pncp.gov.br/app/editais/64480643000162/2026/3;
2026-03-05;MG;Guanhães;Municipio De Guanhaes;Pregão - Eletrônico;1;;sim;18307439000127-1-000016/2026;https://pncp.gov.br/app/editais/18307439000127/2026/16;https://app2.licitardigital.com.br/pesquisa/93236
2026-03-05;RS;Panambi;Municipio De Panambi;Pregão - Eletrônico;1;15305,85;nao;88702089000189-1-000009/2026;https://pncp.gov.br/app/editais/88702089000189/2026/9;
2026-03-04;RS;Serafina Corrêa;Camara Municipal De Vereadores;Dispensa;2;83800,00;nao;92901909000139-1-000001/2026;https://pncp.gov.br/app/editais/92901909000139/2026/1;https://portal.tce.rs.gov.br/aplicprod/f?p=50500:10:::NO:10:P10_ID_LICITACAO,P10_PAG_RETORNO,F50500_CD_ORGAO:1491957,14,60401&cs=1FUklq1sDpv8SOIfqmPaENmdcNPs
2026-03-04;PR;Cornélio Procópio;Municipio De Cornelio Procopio;Pregão - Eletrônico;1;32500,00;nao;76331941000170-1-000058/2026;https://pncp.gov.br/app/editais/76331941000170/2026/58;
2026-03-03;SP;Rafard;Municipio De Rafard;Pregão - Eletrônico;1;5146,40;nao;44723757000189-1-000003/2026;https://pncp.gov.br/app/editais/44723757000189/2026/3;
2026-03-03;MG;Santana Da Vargem;Municipio De Santana Da Vargem;Pregão - Eletrônico;1;47212,50;nao;18245183000170-1-000016/2026;https://pncp.gov.br/app/editais/18245183000170/2026/16;https://portaldecompraspublicas.com.br/processos/MG/Prefeitura-Municipal-de-Santana-da-Vargem-3366/RPE-4-2026-2026-459382
2026-03-03;GO;Goiatuba;Fundo Municipal De Saude;Pregão - Eletrônico;2;40954,12;nao;01814099000128-1-000055/2026;https://pncp.gov.br/app/editais/01814099000128/2026/55;https://bnccompras.com/Process/ProcessView?param1=[gkz]ocQ3DqHmZVSV9hWiZSNgE/LGRBT/dDPufDIojcnTV/daVcnSM6GfxJ_RN8L72_dAH_gPdNeg4G6ao/eSzBdworW5Sp1rbOjwjkBITGU3/6Y=
2026-03-03;PR;Borrazópolis;Municipio De Borrazopolis;Pregão - Eletrônico;2;45032,51;nao;75740829000120-1-000013/2026;https://pncp.gov.br/app/editais/75740829000120/2026/13;https://bnccompras.com/Process/ProcessView?param1=[gkz]V_qEd_jgLYw_cXiG_WtczY0U1KwaRB3HiW3XWIQ9OuqVpM4j_/1w48sXNMiQ1QL0JTXFipT7vNV42tGQ5wbDT6WAe5LxmtovOmYRFdEdgBM=
2026-03-02;MG;Formiga;Instituto De Previdencia Dos Servidores Publicos Municipais De Formiga;Dispensa;1;597,33;nao;05121894000191-1-000001/2026;https://pncp.gov.br/app/editais/05121894000191/2026/1;
2026-03-02;MG;Capelinha;Municipio De Capelinha;Pregão - Eletrônico;1;12190,00;nao;19229921000159-1-000021/2026;https://pncp.gov.br/app/editais/19229921000159/2026/21;https://app2.licitardigital.com.br/pesquisa/87611
2026-03-02;GO;Goiânia;Estado De Goias;Pregão - Eletrônico;2;59641132,99;nao;01409580000138-1-003468/2025;https://pncp.gov.br/app/editais/01409580000138/2025/3468;
2026-03-02;MG;Capelinha;Municipio De Capelinha;Pregão - Eletrônico;1;12190,00;nao;19229921000159-1-000022/2026;https://pncp.gov.br/app/editais/19229921000159/2026/22;https://app2.licitardigital.com.br/pesquisa/87611
2026-03-02;RJ;Rio De Janeiro;Municipio De Rio De Janeiro;Dispensa;1;6256,00;nao;42498733000148-1-000291/2026;https://pncp.gov.br/app/editais/42498733000148/2026/291;
2026-02-27;AL;São José Da Laje;Municipio De Sao Jose Da Laje;Pregão - Eletrônico;1;;nao;12330916000199-1-000005/2026;https://pncp.gov.br/app/editais/12330916000199/2026/5;https://bnccompras.com/Process/ProcessView?param1=[gkz]FVYoswGASj3P21I76D_dVgkKAY5DALm_zCMPooVXEN1trFqXh/TQGgo749LCmcYWYQb_L0/dPhZC/nqtZe2wsEHpk5j8dzCR6xhFh4cyvek=
2026-02-27;AL;Carneiros;Municipio De Carneiros;Pregão - Eletrônico;1;27323,90;nao;12250684000169-1-000006/2025;https://pncp.gov.br/app/editais/12250684000169/2025/6;https://bnccompras.com/Process/ProcessView?param1=[gkz]MyJUdU6itogxZKUZxzlg_WksuY8M1XZY0Dlex2j1vDcT_hujKZSOWDAYtY65GRQ3EDnSj23JM6HqmCtBxH/LWWfuz1sZaJWxM6_tI5wTgTo=
2026-02-26;MG;Ponte Nova;Consorcio Intermunicipal Multissetorial Do Vale Do Piranga;Pregão - Eletrônico;3;143076,50;nao;19738706000183-1-000006/2026;https://pncp.gov.br/app/editais/19738706000183/2026/6;https://app2.licitardigital.com.br/pesquisa/92385
2026-02-26;PE;Surubim;Municipio De Surubim;Dispensa;1;31083,60;nao;11361862000166-1-000032/2026;https://pncp.gov.br/app/editais/11361862000166/2026/32;
2026-02-26;SE;Cristinápolis;Municipio De Cristinapolis;Pregão - Eletrônico;1;50748,00;nao;13096029000160-1-000009/2026;https://pncp.gov.br/app/editais/13096029000160/2026/9;https://portal.licitanet.com.br/acesso-visitante/WkpxaW1aYXA=
2026-02-25;PE;Recife;Secretaria Da Fazenda;Pregão - Eletrônico;2;3130124,16;nao;10572014001024-1-000002/2026;https://pncp.gov.br/app/editais/10572014001024/2026/2;
2026-02-25;MG;Santana Da Vargem;Municipio De Santana Da Vargem;Pregão - Eletrônico;1;47212,50;nao;18245183000170-1-000014/2026;https://pncp.gov.br/app/editais/18245183000170/2026/14;https://portaldecompraspublicas.com.br/processos/MG/Prefeitura-Municipal-de-Santana-da-Vargem-3366/RPE-4-2026-2026-459382
